StockCode,Description,Revenue,Units,Orders,Customers,Revenue_Share_%
21035,SET/2 RED RETROSPOT TEA TOWELS ,8549.85,2603.0,394,151,0.08015470941067686
84378,SET OF 3 HEART COOKIE CUTTERS,8540.89999999997,6350.0,685,376,0.08007080330130324
21484,CHICK GREY HOT WATER BOTTLE,8535.520000000002,1881.0,402,205,0.08002036588583668
23256,CHILDRENS CUTLERY SPACEBOY ,8525.970000000021,2079.0,360,225,0.07993083478589101
23493,VINTAGE DOILY TRAVEL SEWING KIT,8509.679999999998,3970.0,415,282,0.07977811629184706
23321,SMALL WHITE HEART OF WICKER,8473.269999999997,4737.0,629,378,0.07943677311393832
21213,PACK OF 72 SKULL CAKE CASES,8418.439999999986,15176.0,663,295,0.07892274272545335
21210,SET OF 72 RETROSPOT PAPER  DOILIES,8374.18999999996,5812.0,453,244,0.07850789967073023
22768,FAMILY PHOTO FRAME CORNICE,8268.53999999998,868.0,260,184,0.07751743258075364
72741,GRAND CHOCOLATECANDLE,8225.000000000027,5978.0,292,195,0.07710924576487532
22192,BLUE DINER WALL CLOCK,8189.290000000003,954.0,365,179,0.07677446507596765
22725,ALARM CLOCK BAKELIKE CHOCOLATE,8168.5999999999985,1984.0,428,171,0.07658049665105877
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,8161.459999999975,5805.0,688,325,0.07651355926324564
22655,VINTAGE RED KITCHEN CABINET,8125.0,60.0,38,34,0.0761717473361228
22667,RECIPE BOX RETROSPOT ,8101.14999999996,2901.0,464,233,0.07594815396086499
22900, SET 2 TEA TOWELS I LOVE LONDON ,8100.05,2789.0,269,131,0.0759378414781491
71053,WHITE METAL LANTERN,8056.519999999998,1880.0,307,145,0.0755297484121132
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,8050.5299999999825,8987.0,610,368,0.07547359225623079
21121,SET/10 RED POLKADOT PARTY CANDLES,8033.85,6634.0,379,238,0.07531721751831508
22616,PACK OF 12 LONDON TISSUES ,7980.919999999994,26135.0,512,195,0.07482099959997644
22940,FELTCRAFT CHRISTMAS FAIRY,7953.999999999999,1930.0,321,240,0.07456862502295639
21770,OPEN CLOSED METAL SIGN,7938.779999999957,1641.0,388,263,0.07442593776209988
22487,WHITE WOOD GARDEN PLANT LADDER,7919.229999999959,785.0,429,278,0.07424265681927883
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,7873.720000000037,3093.0,482,185,0.07381600128435441
22968,ROSE COTTAGE KEEPSAKE BOX ,7861.929999999986,795.0,189,118,0.07370547021960402
21136,PAINTED METAL PEARS ASSORTED,7830.320000000044,4709.0,370,259,0.07340912696627598
23238,SET OF 4 KNICK KNACK TINS LONDON ,7825.559999999981,1862.0,274,150,0.07336450204106679
22557,PLASTERS IN TIN VINTAGE PAISLEY ,7777.090000000007,4721.0,566,315,0.07291009655265081
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,7773.699999999982,2446.0,493,210,0.07287831535591585
23007, SPACEBOY BABY GIFT SET,7758.69999999998,499.0,184,110,0.072737690591603
21908,CHOCOLATE THIS WAY METAL SIGN,7756.420000000002,3773.0,468,220,0.07271631562742764
23204,CHARLOTTE BAG APPLES DESIGN,7741.940000000018,7976.0,583,199,0.07258056585494448
48111,DOORMAT 3 SMILEY CATS,7732.929999999999,1175.0,233,111,0.07249609724651371
21258,VICTORIAN SEWING BOX LARGE,7674.800000000001,532.0,163,61,0.07195112940988004
84970S,HANGING HEART ZINC T-LIGHT HOLDER,7672.409999999959,8905.0,537,271,0.07192872319743246
84406B,CREAM CUPID HEARTS COAT HANGER,7657.320000000002,2016.0,284,133,0.07178725468453415
84949,SILVER HANGING T-LIGHT HOLDER,7642.439999999987,4801.0,290,165,0.07164775491833567
21231,SWEETHEART CERAMIC TRINKET BOX,7628.5300000000025,6063.0,509,215,0.07151734888689637
22991,GIRAFFE WOODEN RULER,7608.789999999981,3889.0,274,185,0.07133228669706046
21955,DOORMAT UNION JACK GUNS AND ROSES,7597.019999999997,1230.0,206,108,0.07122194313199647
22750,FELTCRAFT PRINCESS LOLA DOLL,7563.080000000003,2020.0,413,247,0.070903756165278
22585,PACK OF 6 BIRDY GIFT TAGS,7561.640000000005,6232.0,395,241,0.070890256187904
22627,MINT KITCHEN SCALES,7547.390000000004,855.0,357,193,0.07075666266180679
21668,RED STRIPE CERAMIC DRAWER KNOB,7527.659999999981,5528.0,437,169,0.07057169422181374
22367,CHILDRENS APRON SPACEBOY DESIGN,7520.280000000012,3755.0,550,298,0.07050250683777211
22381,TOY TIDY PINK POLKADOT,7437.940000000017,3441.0,469,133,0.06973057063153752
84836,ZINC METAL HEART DECORATION,7426.8200000000015,5944.0,535,311,0.06962632080626013
22741,FUNKY DIVA PEN,7363.860000000028,8547.0,233,107,0.06903607179551795
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,7356.180000000006,1875.0,220,136,0.06896407191618956
21169,YOU'RE CONFUSING ME METAL SIGN ,7320.360000000001,4424.0,450,191,0.06862825997901045
23083,SET 6 PAPER TABLE LANTERN STARS ,7254.650000000003,1933.0,246,161,0.06801222976147735
23240,SET OF 4 KNICK KNACK TINS DOILEY ,7252.939999999988,1820.0,182,142,0.06799619853834554
20969,RED FLORAL FELTCRAFT SHOULDER BAG,7236.930000000002,1962.0,305,157,0.06784610503990243
22631,CIRCUS PARADE LUNCH BOX ,7207.369999999987,3681.0,396,168,0.06756898050436312
22634,CHILDS BREAKFAST SET SPACEBOY ,7191.149999999986,766.0,222,155,0.06741691825921949
22485,SET OF 2 WOODEN MARKET CRATES,7190.349999999999,526.0,208,142,0.06740941827178959
22553,PLASTERS IN TIN SKULLS,7176.670000000002,4269.0,560,281,0.0672811684867363
22767,TRIPLE PHOTO FRAME CORNICE ,7173.5499999999865,774.0,218,152,0.0672519185357591
21787,RAIN PONCHO RETROSPOT,7163.65,8878.0,243,115,0.06715910619131273
22834,HAND WARMER BABUSHKA DESIGN,7136.230000000004,4970.0,368,199,0.0669020441221489
21669,BLUE STRIPE CERAMIC DRAWER KNOB,7135.9999999999745,5285.0,425,167,0.0668998878757625
22637,PIGGY BANK RETROSPOT ,7121.379999999994,2764.0,329,188,0.0667628256054791
21259,VICTORIAN SEWING BOX SMALL ,7106.949999999982,1184.0,285,133,0.06662754458221003
22505,MEMO BOARD COTTAGE DESIGN,7104.219999999999,1461.0,311,186,0.06660195087510526
23320,GIANT 50'S CHRISTMAS CRACKER,7072.1600000000135,2668.0,333,260,0.06630138887884741
21912,VINTAGE SNAKES & LADDERS,7062.700000000005,1790.0,396,201,0.06621270152748736
22950,36 DOILIES VINTAGE CHRISTMAS,7061.729999999981,5172.0,177,151,0.06620360779272824
22663,JUMBO BAG DOLLY GIRL DESIGN,7053.28000000002,3420.0,450,171,0.06612438917549904
C2,CARRIAGE,7051.0,142.0,141,29,0.0661030142113233
22333,RETROSPOT PARTY BAG + STICKER SET,7047.239999999982,4494.0,317,167,0.06606776427040204
22946,WOODEN ADVENT CALENDAR CREAM,7047.169999999994,454.0,137,64,0.06606710802150202
23215,JINGLE BELL HEART ANTIQUE SILVER,7044.639999999998,3567.0,210,162,0.06604338931125463
22839,3 TIER CAKE TIN GREEN AND CREAM,7011.5699999999915,447.0,201,107,0.0657333585808662
23293,SET OF 12 FAIRY CAKE BAKING CASES,7001.990000000021,8486.0,552,323,0.065643546231392
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,6977.5999999999985,1068.0,265,142,0.06541489036461912
21922,UNION STRIPE WITH FRINGE  HAMMOCK,6952.309999999988,899.0,208,113,0.06517779701198756
21877,HOME SWEET HOME MUG,6942.329999999994,5418.0,349,174,0.06508423466879813
21165,BEWARE OF THE CAT METAL SIGN ,6939.080000000009,4156.0,449,178,0.06505376596986383
21094,SET/6 RED SPOTTY PAPER PLATES,6933.259999999981,8758.0,527,179,0.06499920356131018
22109,FULL ENGLISH BREAKFAST PLATE,6928.6500000000015,1642.0,296,100,0.06495598488374489
22840,ROUND CAKE TIN VINTAGE RED,6927.639999999971,916.0,271,193,0.0649465161496142
21257,VICTORIAN SEWING BOX MEDIUM,6909.369999999985,689.0,261,100,0.06477523518668131
22294,HEART FILIGREE DOVE  SMALL,6901.330000000001,5534.0,299,162,0.06469986031300977
21326,AGED GLASS SILVER T-LIGHT HOLDER,6890.47000000002,10583.0,340,168,0.06459804798364745
22900,SET 2 TEA TOWELS I LOVE LONDON ,6875.880000000009,2130.0,264,111,0.06446126696289238
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,6864.420000000001,1728.0,186,114,0.0643538296429573
22580,ADVENT CALENDAR GINGHAM SACK,6860.090000000002,1313.0,246,126,0.06431323596099234
75049L,LARGE CIRCULAR MIRROR MOBILE,6827.980000000006,7114.0,205,71,0.06401220521552002
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6815.899999999982,5022.0,409,159,0.06389895540532652
23297,SET 40 HEART SHAPE PETIT FOUR CASES,6792.229999999986,4303.0,161,123,0.06367704952724089
22620,4 TRADITIONAL SPINNING TOPS,6789.459999999971,4894.0,483,260,0.06365108082076432
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6785.17,1361.0,209,128,0.0636108621381711
23254,CHILDRENS CUTLERY DOLLY GIRL ,6782.76000000001,1674.0,291,197,0.06358826842603828
23541,WALL ART CLASSIC PUDDINGS ,6762.710000000004,864.0,150,95,0.06340029999107338
23008,DOLLY GIRL BABY GIFT SET,6753.509999999983,435.0,133,99,0.06331405013562798
23480,MINI LIGHTS WOODLAND MUSHROOMS,6726.640000000003,1800.0,215,143,0.06306214430782243
23247,BISCUIT TIN 50'S CHRISTMAS,6715.930000000017,2206.0,309,231,0.06296173822610318
22668,PINK BABY BUNTING,6710.419999999995,2190.0,345,162,0.06291008206267873
21533,RETROSPOT LARGE MILK JUG,6701.219999999994,1361.0,339,209,0.0628238322072335
85014A,BLACK/BLUE POLKADOT UMBRELLA,6684.669999999994,1164.0,278,183,0.06266867621727501
21871,SAVE THE PLANET MUG,6681.209999999995,5454.0,357,133,0.06263623877164018
84988,SET OF 72 PINK HEART PAPER DOILIES,6672.6999999999925,4312.0,510,209,0.06255645765535335
21888,BINGO SET,6667.040000000004,1690.0,378,210,0.06250339524428608
20718,RED RETROSPOT SHOPPER BAG,6613.04,4776.0,575,236,0.0619971460927598
84992,72 SWEETHEART FAIRY CAKE CASES,6555.329999999997,13360.0,615,325,0.06145611574952685
23229,VINTAGE DONKEY TAIL GAME ,6550.170000000002,1815.0,252,182,0.06140774083060326
22508,DOORSTOP RETROSPOT HEART,6544.630000000003,1599.0,296,177,0.0613558034176504
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,6529.539999999997,742.0,202,129,0.06121433490475162
21122,SET/10 PINK POLKADOT PARTY CANDLES,6496.040000000001,5331.0,344,214,0.060900272931119645
23311,VINTAGE CHRISTMAS STOCKING ,6488.200000000027,2390.0,344,246,0.06082677305430571
84946,ANTIQUE SILVER TEA GLASS ETCHED,6478.01,4558.0,216,117,0.06073124196441561
22141,CHRISTMAS CRAFT TREE TOP ANGEL,6474.29000000002,2796.0,457,256,0.0606963670228662
23103,JINGLE BELL HEART DECORATION,6472.359999999995,3828.0,356,223,0.060678273303191047
22804,CANDLEHOLDER PINK HANGING HEART,6471.239999999977,2262.0,398,222,0.06066777332078886
23553,LANDMARK FRAME CAMDEN TOWN ,6457.150000000001,569.0,68,50,0.06053567979217788
84030E,ENGLISH ROSE HOT WATER BOTTLE,6452.939999999999,1506.0,334,198,0.0604962111083274
20676,RED RETROSPOT BOWL,6441.060000000007,5076.0,448,185,0.0603848362949917
23571,TRADITIONAL NAUGHTS & CROSSES,6436.610000000005,2859.0,257,195,0.060343117614912206
23134,LARGE ZINC HEART WALL ORGANISER,6431.11,1065.0,38,29,0.060291555201330775
22635,CHILDS BREAKFAST SET DOLLY GIRL ,6422.279999999988,682.0,194,143,0.060208774090071845
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,6412.769999999998,6065.0,457,234,0.0601196179894976
22784,LANTERN CREAM GAZEBO ,6405.540000000003,1281.0,299,192,0.060051836853098846
22979,PANTRY WASHING UP BRUSH,6401.969999999985,4097.0,381,225,0.060018368159192224
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,6379.589999999985,12063.0,629,366,0.05980855601083747
23172,REGENCY TEA PLATE PINK,6360.910000000012,3871.0,305,160,0.05963343130434679
22303,COFFEE MUG APPLES DESIGN,6353.550000000021,2822.0,261,155,0.05956443141999072
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6349.950000000004,2063.0,284,163,0.05953068147655547
22151,PLACE SETTING WHITE HEART,6332.289999999994,15150.0,332,174,0.05936511925403772
21154,RED RETROSPOT OVEN GLOVE ,6321.76,4035.0,451,175,0.05926640066949017
21380,WOODEN HAPPY BIRTHDAY GARLAND,6316.359999999983,2168.0,290,138,0.05921577575433739
21935,SUKI  SHOULDER BAG,6298.610000000011,3393.0,530,121,0.059049369783234114
22826,LOVE SEAT ANTIQUE WHITE METAL,6210.0,58.0,41,33,0.05821865242551661
23169,CLASSIC GLASS COOKIE JAR,6191.689999999992,1439.0,300,191,0.05804699646321201
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6142.2900000000045,3533.0,345,224,0.057583872239408494
21670,BLUE SPOT CERAMIC DRAWER KNOB,6141.289999999979,4370.0,374,158,0.05757449725512073
21975,PACK OF 60 DINOSAUR CAKE CASES,6117.909999999995,12340.0,601,287,0.0573553101224786
23118,PARISIENNE JEWELLERY DRAWER ,6102.18,813.0,258,154,0.057207841619635914
21156,RETROSPOT CHILDRENS APRON,6093.050000000004,3171.0,358,202,0.057122248013090855
21671,RED SPOT CERAMIC DRAWER KNOB,6078.539999999983,4421.0,369,164,0.05698621699107871
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6071.74999999998,4395.0,365,154,0.0569225608477664
47591D,PINK FAIRY CAKE CHILDRENS APRON,6060.249999999997,3211.0,439,250,0.05681474852846006
47556B,TEA TIME TEA TOWELS ,6045.0,2600.0,2,1,0.05667178001807536
23534,WALL ART STOP FOR TEA ,6042.150000000002,870.0,219,131,0.05664506131285593
17003,BROCADE RING PURSE ,6036.389999999999,23056.0,239,136,0.05659106140335978
22366,DOORMAT AIRMAIL ,6034.900000000003,800.0,220,104,0.056577092676771405
22174,PHOTO CUBE,6013.430000000004,3239.0,321,104,0.056375811764118294
21535,RED RETROSPOT SMALL MILK JUG,6011.510000000031,2497.0,343,204,0.05635781179428651
48129,DOORMAT TOPIARY,6009.840000000002,904.0,205,125,0.05634215557052607
23296,SET OF 6 TEA TIME BAKING CASES,5988.049999999997,4981.0,378,243,0.05613787466290091
23535,WALL ART BICYCLE SAFETY,5983.900000000009,850.0,173,102,0.05609896847810779
23312,VINTAGE CHRISTMAS GIFT SACK,5968.299999999998,1424.0,214,168,0.05595271872322234
22783,SET 3 WICKER OVAL BASKETS W LIDS,5961.25,463.0,33,29,0.05588662508399532
23052,RECYCLED ACAPULCO MAT TURQUOISE,5949.340000000006,654.0,278,147,0.05577496902113097
22150,3 STRIPEY MICE FELTCRAFT,5925.389999999977,3030.0,468,288,0.05555043814744453
23154,SET OF 4 JAM JAR MAGNETS,5907.359999999997,2732.0,235,141,0.05538140718074068
23113,PANTRY CHOPPING BOARD,5868.5000000000055,1154.0,57,39,0.05501709529132763
22971,QUEENS GUARD COFFEE MUG,5849.290000000015,2431.0,272,164,0.05483700184316441
23485,BOTANICAL GARDENS WALL CLOCK ,5843.919999999998,262.0,83,70,0.054786658177540255
22207,FRYING PAN UNION FLAG,5837.8399999999965,1334.0,208,68,0.05472965827307209
22751,FELTCRAFT PRINCESS OLIVIA DOLL,5812.720000000002,1566.0,290,184,0.05449415866776958
22796,PHOTO FRAME 3 CLASSIC HANGING,5807.349999999991,584.0,232,146,0.05444381500214547
22779,WOODEN OWLS LIGHT GARLAND ,5802.600000000001,1540.0,149,88,0.05439928382677984
22740,POLKADOT PEN,5793.620000000014,6842.0,170,89,0.05431509646787801
22365,DOORMAT RESPECTABLE HOUSE,5762.280000000003,790.0,179,83,0.05402128446030694
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,5729.110000000003,1580.0,108,80,0.05371031623148981
62018,SOMBRERO ,5716.849999999997,4415.0,61,39,0.05359537892412471
21242,RED RETROSPOT PLATE ,5704.780000000003,3376.0,304,148,0.053482222863774374
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,5695.77000000001,4168.0,390,185,0.05339775425534386
22907,PACK OF 20 NAPKINS PANTRY DESIGN,5681.899999999992,6587.0,670,357,0.05326772322327575
22088,PAPER BUNTING COLOURED LACE,5661.049999999989,1893.0,238,115,0.053072254800880875
22837,HOT WATER BOTTLE BABUSHKA ,5625.38,1166.0,177,107,0.052737849111345034
22418,10 COLOUR SPACEBOY PEN,5585.449999999995,6564.0,318,179,0.05236350598874421
22488,NATURAL SLATE RECTANGLE CHALKBOARD,5575.329999999996,3196.0,415,211,0.05226863114775449
21558,SKULL LUNCH BOX WITH CUTLERY ,5568.070000000024,2138.0,412,167,0.052200568761827326
22798,ANTIQUE GLASS DRESSING TABLE POT,5564.249999999993,1799.0,267,126,0.0521647563218487
23531,WALL ART BIG LOVE ,5559.109999999997,979.0,112,77,0.05211656890261087
22429,ENAMEL MEASURING JUG CREAM,5549.679999999998,1272.0,376,227,0.052028162800779536
23177,TREASURE ISLAND BOOK BOX,5528.039999999997,2535.0,267,174,0.051825288140797544
23133,LARGE IVORY HEART WALL ORGANISER,5525.4000000000015,782.0,155,94,0.05180053818227852
22464,HANGING METAL HEART LANTERN,5519.4200000000055,3423.0,351,191,0.051744475776239175
23158,SET OF 5 LUCKY CAT MAGNETS ,5517.99000000001,2635.0,255,96,0.051731069548708056
23583,LUNCH BAG PAISLEY PARK  ,5513.829999999998,3395.0,325,233,0.05169206961407184
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,5481.090000000011,2628.0,378,216,0.051385132628498476
22904,CALENDAR PAPER CUT DESIGN,5479.059999999989,1838.0,271,162,0.05136610141039459
22297,HEART IVORY TRELLIS SMALL,5468.660000000006,4171.0,378,157,0.05126860157380452
23135,SMALL ZINC HEART WALL ORGANISER,5416.180000000001,1541.0,45,31,0.05077660239839527
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,5415.0,35.0,26,21,0.050765539916935984
23205,CHARLOTTE BAG VINTAGE ALPHABET ,5407.5800000000045,5459.0,445,192,0.05069597753352261
22584,PACK OF 6 PANNETONE GIFT BOXES,5405.98000000001,2100.0,178,117,0.05068097755866262
22845,VINTAGE CREAM CAT FOOD CONTAINER,5403.279999999995,803.0,316,155,0.05065566510108618
22349,DOG BOWL CHASING BALL DESIGN,5389.0199999999995,1368.0,131,85,0.05052197782514614
23494,VINTAGE DOILY DELUXE SEWING KIT ,5377.809999999998,813.0,205,145,0.050416884251282996
21172,PARTY METAL SIGN ,5345.879999999998,3490.0,467,236,0.0501175410029824
22998,TRAVEL CARD WALLET KEEP CALM,5314.899999999993,12490.0,534,217,0.049827103989754894
22120,WELCOME  WOODEN BLOCK LETTERS,5276.939999999996,526.0,188,121,0.04947122958620055
22296,HEART IVORY TRELLIS LARGE,5274.120000000008,3156.0,318,189,0.04944479213050985
22623,BOX OF VINTAGE JIGSAW BLOCKS ,5248.209999999996,939.0,235,165,0.049201886287620025
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,5234.560000000002,1437.0,115,82,0.04907391775209539
22848,BREAD BIN DINER STYLE PINK,5225.399999999992,324.0,128,68,0.04898804289602159
23132,SMALL IVORY HEART WALL ORGANISER,5219.100000000001,1034.0,152,115,0.04892898049501029
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,5211.700000000004,3869.0,254,84,0.04885960561128264
22781,GUMBALL MAGAZINE RACK,5198.6600000000035,622.0,232,118,0.04873735581617334
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,5195.029999999986,1517.0,356,163,0.04870332462320947
23263,SET OF 3 WOODEN HEART DECORATIONS,5184.690000000005,3893.0,445,269,0.04860638728567666
22689,DOORMAT MERRY CHRISTMAS RED ,5176.2500000000055,673.0,146,94,0.04852726241828997
22898,CHILDRENS APRON APPLES DESIGN,5174.319999999998,2426.0,365,201,0.048509168698614984
21844,RED RETROSPOT MUG,5170.639999999995,1848.0,156,99,0.04847466875643686
23157,SET OF 6 NATIVITY MAGNETS ,5170.0999999999985,2570.0,163,111,0.04846960626492164
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,5167.8799999999965,1208.0,262,117,0.04844879379980332
21164,HOME SWEET HOME METAL SIGN ,5161.879999999985,1768.0,282,166,0.04839254389407807
23165,LARGE CERAMIC TOP STORAGE JAR,5147.660000000004,3118.0,280,167,0.04825923161750968
23162,REGENCY TEA STRAINER,5143.690000000001,1412.0,176,96,0.04822201292988819
22302,COFFEE MUG PEARS  DESIGN,5136.840000000013,2330.0,212,134,0.04815779428751877
37449,CERAMIC CAKE STAND + HANGING CAKES,5127.2399999999925,564.0,154,106,0.048067794438358354
22595,GINGHAM HEART DECORATION,5125.459999999994,6152.0,413,251,0.04805110696632658
23397,FOOT STOOL HOME SWEET HOME ,5097.649999999999,489.0,217,139,0.04779038865329061
21098,CHRISTMAS TOILET ROLL,5093.760000000004,3731.0,248,115,0.0477539199644122
22371,AIRLINE BAG VINTAGE TOKYO 78,5093.570000000001,1091.0,392,144,0.04775213871739754
21756,BATH BUILDING BLOCK WORD,5089.559999999994,823.0,270,168,0.04771454503040451
23234,BISCUIT TIN VINTAGE CHRISTMAS,5088.45000000001,1725.0,277,201,0.047704138797845505
23126,FELTCRAFT GIRL AMELIE KIT,5083.889999999997,1012.0,275,187,0.04766138886949428
23295,SET OF 12 MINI LOAF BAKING CASES,5078.430000000002,6140.0,444,250,0.047610201455284454
23198,PANTRY MAGNETIC  SHOPPING LIST,5068.399999999988,3346.0,475,259,0.047516170362880465
23109,PACK OF SIX LED TEA LIGHTS,5048.720000000006,1766.0,203,132,0.047331670672102186
22780,LIGHT GARLAND BUTTERFILES PINK,5044.340000000001,1346.0,132,82,0.047290608240922793
23314,VINTAGE CHRISTMAS TABLECLOTH,5037.960000000001,409.0,117,87,0.0472307958411684
22301,COFFEE MUG CAT + BIRD DESIGN,5031.830000000013,2225.0,252,123,0.04717332718748599
21907,I'M ON HOLIDAY METAL SIGN,5031.379999999994,2373.0,367,208,0.04716910844455643
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,5023.499999999983,1778.0,214,179,0.04709523356837065
22271,FELTCRAFT DOLL ROSIE,5022.099999999979,1706.0,301,181,0.047082108590368085
22636,CHILDS BREAKFAST SET CIRCUS PARADE,5009.5599999999995,595.0,198,141,0.046964546287402736
23543,WALL ART KEEP CALM ,5003.040000000001,968.0,83,64,0.0469034213898481
21932,SCANDINAVIAN PAISLEY PICNIC BAG,5001.980000000005,2724.0,446,218,0.046893483906503365
